Dwelling Type;Climate Zone;Construction Period;Size Factor;Heating System;Initial Age;Headcount
CCD;H2;3;M;EHP;6;0
CCD;H2;3;M;EHP;7;0
CCD;H2;3;M;EHP;8;0
CCD;H2;3;M;EHP;9;0
CCD;H2;3;M;EHP;10;0
CCD;H2;3;M;EHP;11;0
CCD;H2;3;M;EHP;12;0
CCD;H2;3;M;EHP;13;0
CCD;H2;3;M;EHP;14;0
CCD;H2;3;M;EHP;15;0
CCD;H2;3;M;EHP;16;0
CCD;H2;3;M;EHP;17;0
CCD;H2;3;M;EHP;18;0
CCD;H2;3;M;EHP;19;0
CCD;H2;3;S;GB;0;811
CCD;H2;3;S;GB;1;811
CCD;H2;3;S;GB;2;811
CCD;H2;3;S;GB;3;811
CCD;H2;3;S;GB;4;811
CCD;H2;3;S;GB;5;1013
CCD;H2;3;S;GB;6;1013
CCD;H2;3;S;GB;7;1013
CCD;H2;3;S;GB;8;1013
CCD;H2;3;S;GB;9;1013
CCD;H2;3;S;GB;10;1013
CCD;H2;3;S;GB;11;1013
CCD;H2;3;S;GB;12;1013
CCD;H2;3;S;GB;13;1013
CCD;H2;3;S;GB;14;1013
CCD;H2;3;S;GB;15;1216
CCD;H2;3;S;GB;16;1216
CCD;H2;3;S;GB;17;1216
CCD;H2;3;S;GB;18;1216
CCD;H2;3;S;GB;19;1216
CCD;H2;3;S;CGB;0;1091
CCD;H2;3;S;CGB;1;1091
CCD;H2;3;S;CGB;2;1091
CCD;H2;3;S;CGB;3;1091
CCD;H2;3;S;CGB;4;1091
CCD;H2;3;S;CGB;5;764
CCD;H2;3;S;CGB;6;764
CCD;H2;3;S;CGB;7;764
CCD;H2;3;S;CGB;8;764
CCD;H2;3;S;CGB;9;764
CCD;H2;3;S;CGB;10;327
CCD;H2;3;S;CGB;11;327
CCD;H2;3;S;CGB;12;327
CCD;H2;3;S;CGB;13;327
CCD;H2;3;S;CGB;14;327
CCD;H2;3;S;CGB;15;0
CCD;H2;3;S;CGB;16;0
CCD;H2;3;S;CGB;17;0
CCD;H2;3;S;CGB;18;0
CCD;H2;3;S;CGB;19;0
CCD;H2;3;S;OB;0;50
CCD;H2;3;S;OB;1;50
CCD;H2;3;S;OB;2;50
CCD;H2;3;S;OB;3;50
CCD;H2;3;S;OB;4;50
CCD;H2;3;S;OB;5;50
CCD;H2;3;S;OB;6;50
CCD;H2;3;S;OB;7;50
CCD;H2;3;S;OB;8;50
CCD;H2;3;S;OB;9;50
CCD;H2;3;S;OB;10;149
CCD;H2;3;S;OB;11;149
CCD;H2;3;S;OB;12;149
CCD;H2;3;S;OB;13;149
CCD;H2;3;S;OB;14;149
CCD;H2;3;S;OB;15;743
CCD;H2;3;S;OB;16;743
CCD;H2;3;S;OB;17;743
CCD;H2;3;S;OB;18;743
CCD;H2;3;S;OB;19;743
CCD;H2;3;S;COB;0;0
CCD;H2;3;S;COB;1;0
CCD;H2;3;S;COB;2;0
CCD;H2;3;S;COB;3;0
CCD;H2;3;S;COB;4;0
CCD;H2;3;S;COB;5;0
CCD;H2;3;S;COB;6;0
CCD;H2;3;S;COB;7;0
CCD;H2;3;S;COB;8;0
CCD;H2;3;S;COB;9;0
CCD;H2;3;S;COB;10;0
CCD;H2;3;S;COB;11;0
CCD;H2;3;S;COB;12;0
CCD;H2;3;S;COB;13;0
CCD;H2;3;S;COB;14;0
CCD;H2;3;S;COB;15;0
CCD;H2;3;S;COB;16;0
CCD;H2;3;S;COB;17;0
CCD;H2;3;S;COB;18;0
CCD;H2;3;S;COB;19;0
CCD;H2;3;S;EHP2;0;0
CCD;H2;3;S;EHP2;1;0
CCD;H2;3;S;EHP2;2;0
CCD;H2;3;S;EHP2;3;0
CCD;H2;3;S;EHP2;4;0
CCD;H2;3;S;EHP2;5;0
CCD;H2;3;S;EHP2;6;0
CCD;H2;3;S;EHP2;7;0
CCD;H2;3;S;EHP2;8;0
CCD;H2;3;S;EHP2;9;0
CCD;H2;3;S;EHP2;10;0
CCD;H2;3;S;EHP2;11;0
CCD;H2;3;S;EHP2;12;0
CCD;H2;3;S;EHP2;13;0
CCD;H2;3;S;EHP2;14;0
CCD;H2;3;S;EHP2;15;0
CCD;H2;3;S;EHP2;16;0
CCD;H2;3;S;EHP2;17;0
CCD;H2;3;S;EHP2;18;0
CCD;H2;3;S;EHP2;19;0
CCD;H2;3;S;WB;0;0
CCD;H2;3;S;WB;1;0
CCD;H2;3;S;WB;2;0
CCD;H2;3;S;WB;3;0
CCD;H2;3;S;WB;4;0
CCD;H2;3;S;WB;5;0
CCD;H2;3;S;WB;6;0
CCD;H2;3;S;WB;7;0
CCD;H2;3;S;WB;8;0
CCD;H2;3;S;WB;9;0
CCD;H2;3;S;WB;10;0
CCD;H2;3;S;WB;11;0
CCD;H2;3;S;WB;12;0
CCD;H2;3;S;WB;13;0
CCD;H2;3;S;WB;14;0
CCD;H2;3;S;WB;15;0
CCD;H2;3;S;WB;16;0
CCD;H2;3;S;WB;17;0
CCD;H2;3;S;WB;18;0
CCD;H2;3;S;WB;19;0
CCD;H2;3;S;WPB;0;0
CCD;H2;3;S;WPB;1;0
CCD;H2;3;S;WPB;2;0
CCD;H2;3;S;WPB;3;0
CCD;H2;3;S;WPB;4;0
CCD;H2;3;S;WPB;5;0
CCD;H2;3;S;WPB;6;0
CCD;H2;3;S;WPB;7;0
CCD;H2;3;S;WPB;8;0
CCD;H2;3;S;WPB;9;0
CCD;H2;3;S;WPB;10;0
CCD;H2;3;S;WPB;11;0
CCD;H2;3;S;WPB;12;0
CCD;H2;3;S;WPB;13;0
CCD;H2;3;S;WPB;14;0
CCD;H2;3;S;WPB;15;0
CCD;H2;3;S;WPB;16;0
CCD;H2;3;S;WPB;17;0
CCD;H2;3;S;WPB;18;0
CCD;H2;3;S;WPB;19;0
CCD;H2;3;S;EHP;0;0
CCD;H2;3;S;EHP;1;0
CCD;H2;3;S;EHP;2;0
CCD;H2;3;S;EHP;3;0
CCD;H2;3;S;EHP;4;0
CCD;H2;3;S;EHP;5;0
CCD;H2;3;S;EHP;6;0
CCD;H2;3;S;EHP;7;0
CCD;H2;3;S;EHP;8;0
CCD;H2;3;S;EHP;9;0
CCD;H2;3;S;EHP;10;0
CCD;H2;3;S;EHP;11;0
CCD;H2;3;S;EHP;12;0
CCD;H2;3;S;EHP;13;0
CCD;H2;3;S;EHP;14;0
CCD;H2;3;S;EHP;15;0
CCD;H2;3;S;EHP;16;0
CCD;H2;3;S;EHP;17;0
CCD;H2;3;S;EHP;18;0
CCD;H2;3;S;EHP;19;0
CCD;H2;3;L;GB;0;833
CCD;H2;3;L;GB;1;833
CCD;H2;3;L;GB;2;833
CCD;H2;3;L;GB;3;833
CCD;H2;3;L;GB;4;833
CCD;H2;3;L;GB;5;1041
CCD;H2;3;L;GB;6;1041
CCD;H2;3;L;GB;7;1041
CCD;H2;3;L;GB;8;1041
CCD;H2;3;L;GB;9;1041
CCD;H2;3;L;GB;10;1041
CCD;H2;3;L;GB;11;1041
CCD;H2;3;L;GB;12;1041
CCD;H2;3;L;GB;13;1041
CCD;H2;3;L;GB;14;1041
CCD;H2;3;L;GB;15;1250
CCD;H2;3;L;GB;16;1250
CCD;H2;3;L;GB;17;1250
CCD;H2;3;L;GB;18;1250
CCD;H2;3;L;GB;19;1250
CCD;H2;3;L;CGB;0;727
CCD;H2;3;L;CGB;1;727
CCD;H2;3;L;CGB;2;727
CCD;H2;3;L;CGB;3;727
CCD;H2;3;L;CGB;4;727
CCD;H2;3;L;CGB;5;509
CCD;H2;3;L;CGB;6;509
CCD;H2;3;L;CGB;7;509
CCD;H2;3;L;CGB;8;509
CCD;H2;3;L;CGB;9;509
CCD;H2;3;L;CGB;10;218
CCD;H2;3;L;CGB;11;218
CCD;H2;3;L;CGB;12;218
CCD;H2;3;L;CGB;13;218
CCD;H2;3;L;CGB;14;218
CCD;H2;3;L;CGB;15;0
CCD;H2;3;L;CGB;16;0
CCD;H2;3;L;CGB;17;0
CCD;H2;3;L;CGB;18;0
CCD;H2;3;L;CGB;19;0
CCD;H2;3;L;OB;0;50
CCD;H2;3;L;OB;1;50
CCD;H2;3;L;OB;2;50
CCD;H2;3;L;OB;3;50
CCD;H2;3;L;OB;4;50
CCD;H2;3;L;OB;5;50
CCD;H2;3;L;OB;6;50
CCD;H2;3;L;OB;7;50
CCD;H2;3;L;OB;8;50
CCD;H2;3;L;OB;9;50
CCD;H2;3;L;OB;10;149
CCD;H2;3;L;OB;11;149
CCD;H2;3;L;OB;12;149
CCD;H2;3;L;OB;13;149
CCD;H2;3;L;OB;14;149
CCD;H2;3;L;OB;15;743
CCD;H2;3;L;OB;16;743
CCD;H2;3;L;OB;17;743
CCD;H2;3;L;OB;18;743
CCD;H2;3;L;OB;19;743
CCD;H2;3;L;COB;0;0
CCD;H2;3;L;COB;1;0
CCD;H2;3;L;COB;2;0
CCD;H2;3;L;COB;3;0
CCD;H2;3;L;COB;4;0
CCD;H2;3;L;COB;5;0
CCD;H2;3;L;COB;6;0
CCD;H2;3;L;COB;7;0
CCD;H2;3;L;COB;8;0
CCD;H2;3;L;COB;9;0
CCD;H2;3;L;COB;10;0
CCD;H2;3;L;COB;11;0
CCD;H2;3;L;COB;12;0
CCD;H2;3;L;COB;13;0
CCD;H2;3;L;COB;14;0
CCD;H2;3;L;COB;15;0
CCD;H2;3;L;COB;16;0
CCD;H2;3;L;COB;17;0
CCD;H2;3;L;COB;18;0
CCD;H2;3;L;COB;19;0
CCD;H2;3;L;EHP2;0;0
CCD;H2;3;L;EHP2;1;0
CCD;H2;3;L;EHP2;2;0
CCD;H2;3;L;EHP2;3;0
CCD;H2;3;L;EHP2;4;0
CCD;H2;3;L;EHP2;5;0
CCD;H2;3;L;EHP2;6;0
CCD;H2;3;L;EHP2;7;0
CCD;H2;3;L;EHP2;8;0
CCD;H2;3;L;EHP2;9;0
CCD;H2;3;L;EHP2;10;0
CCD;H2;3;L;EHP2;11;0
CCD;H2;3;L;EHP2;12;0
CCD;H2;3;L;EHP2;13;0
CCD;H2;3;L;EHP2;14;0
CCD;H2;3;L;EHP2;15;0
CCD;H2;3;L;EHP2;16;0
CCD;H2;3;L;EHP2;17;0
CCD;H2;3;L;EHP2;18;0
CCD;H2;3;L;EHP2;19;0
CCD;H2;3;L;WB;0;0
CCD;H2;3;L;WB;1;0
CCD;H2;3;L;WB;2;0
CCD;H2;3;L;WB;3;0
CCD;H2;3;L;WB;4;0
CCD;H2;3;L;WB;5;0
CCD;H2;3;L;WB;6;0
CCD;H2;3;L;WB;7;0
CCD;H2;3;L;WB;8;0
CCD;H2;3;L;WB;9;0
CCD;H2;3;L;WB;10;0
CCD;H2;3;L;WB;11;0
CCD;H2;3;L;WB;12;0
CCD;H2;3;L;WB;13;0
CCD;H2;3;L;WB;14;0
CCD;H2;3;L;WB;15;0
CCD;H2;3;L;WB;16;0
CCD;H2;3;L;WB;17;0
CCD;H2;3;L;WB;18;0
CCD;H2;3;L;WB;19;0
CCD;H2;3;L;WPB;0;230
CCD;H2;3;L;WPB;1;230
CCD;H2;3;L;WPB;2;230
CCD;H2;3;L;WPB;3;230
CCD;H2;3;L;WPB;4;230
CCD;H2;3;L;WPB;5;230
CCD;H2;3;L;WPB;6;230
CCD;H2;3;L;WPB;7;230
CCD;H2;3;L;WPB;8;230
CCD;H2;3;L;WPB;9;230
CCD;H2;3;L;WPB;10;154
CCD;H2;3;L;WPB;11;154
CCD;H2;3;L;WPB;12;154
CCD;H2;3;L;WPB;13;154
CCD;H2;3;L;WPB;14;154
CCD;H2;3;L;WPB;15;0
CCD;H2;3;L;WPB;16;0
CCD;H2;3;L;WPB;17;0
CCD;H2;3;L;WPB;18;0
CCD;H2;3;L;WPB;19;0
CCD;H2;3;L;EHP;0;0
CCD;H2;3;L;EHP;1;0
CCD;H2;3;L;EHP;2;0
CCD;H2;3;L;EHP;3;0
CCD;H2;3;L;EHP;4;0
CCD;H2;3;L;EHP;5;0
CCD;H2;3;L;EHP;6;0
CCD;H2;3;L;EHP;7;0
CCD;H2;3;L;EHP;8;0
CCD;H2;3;L;EHP;9;0
CCD;H2;3;L;EHP;10;0
CCD;H2;3;L;EHP;11;0
CCD;H2;3;L;EHP;12;0
CCD;H2;3;L;EHP;13;0
CCD;H2;3;L;EHP;14;0
CCD;H2;3;L;EHP;15;0
CCD;H2;3;L;EHP;16;0
CCD;H2;3;L;EHP;17;0
CCD;H2;3;L;EHP;18;0
CCD;H2;3;L;EHP;19;0
CCD;H2;4;M;GB;0;1039
CCD;H2;4;M;GB;1;1039
CCD;H2;4;M;GB;2;1039
CCD;H2;4;M;GB;3;1039
CCD;H2;4;M;GB;4;1039
CCD;H2;4;M;GB;5;1299
CCD;H2;4;M;GB;6;1299
CCD;H2;4;M;GB;7;1299
CCD;H2;4;M;GB;8;1299
CCD;H2;4;M;GB;9;1299
CCD;H2;4;M;GB;10;1299
CCD;H2;4;M;GB;11;1299
CCD;H2;4;M;GB;12;1299
CCD;H2;4;M;GB;13;1299
CCD;H2;4;M;GB;14;1299
CCD;H2;4;M;GB;15;1559
CCD;H2;4;M;GB;16;1559
CCD;H2;4;M;GB;17;1559
CCD;H2;4;M;GB;18;1559
CCD;H2;4;M;GB;19;1559
CCD;H2;4;M;CGB;0;1127
CCD;H2;4;M;CGB;1;1127
CCD;H2;4;M;CGB;2;1127
CCD;H2;4;M;CGB;3;1127
CCD;H2;4;M;CGB;4;1127
CCD;H2;4;M;CGB;5;789
CCD;H2;4;M;CGB;6;789
CCD;H2;4;M;CGB;7;789
CCD;H2;4;M;CGB;8;789
CCD;H2;4;M;CGB;9;789
CCD;H2;4;M;CGB;10;338
CCD;H2;4;M;CGB;11;338
CCD;H2;4;M;CGB;12;338
CCD;H2;4;M;CGB;13;338
CCD;H2;4;M;CGB;14;338
CCD;H2;4;M;CGB;15;0
CCD;H2;4;M;CGB;16;0
CCD;H2;4;M;CGB;17;0
CCD;H2;4;M;CGB;18;0
CCD;H2;4;M;CGB;19;0
CCD;H2;4;M;OB;0;36
CCD;H2;4;M;OB;1;36
CCD;H2;4;M;OB;2;36
CCD;H2;4;M;OB;3;36
CCD;H2;4;M;OB;4;36
CCD;H2;4;M;OB;5;36
CCD;H2;4;M;OB;6;36
CCD;H2;4;M;OB;7;36
CCD;H2;4;M;OB;8;36
CCD;H2;4;M;OB;9;36
CCD;H2;4;M;OB;10;109
CCD;H2;4;M;OB;11;109
CCD;H2;4;M;OB;12;109
CCD;H2;4;M;OB;13;109
CCD;H2;4;M;OB;14;109
CCD;H2;4;M;OB;15;547
CCD;H2;4;M;OB;16;547
CCD;H2;4;M;OB;17;547
CCD;H2;4;M;OB;18;547
CCD;H2;4;M;OB;19;547
CCD;H2;4;M;COB;0;0
CCD;H2;4;M;COB;1;0
CCD;H2;4;M;COB;2;0
CCD;H2;4;M;COB;3;0
CCD;H2;4;M;COB;4;0
CCD;H2;4;M;COB;5;0
CCD;H2;4;M;COB;6;0
CCD;H2;4;M;COB;7;0
CCD;H2;4;M;COB;8;0
CCD;H2;4;M;COB;9;0
CCD;H2;4;M;COB;10;0
CCD;H2;4;M;COB;11;0
CCD;H2;4;M;COB;12;0
CCD;H2;4;M;COB;13;0
CCD;H2;4;M;COB;14;0
CCD;H2;4;M;COB;15;0
CCD;H2;4;M;COB;16;0
CCD;H2;4;M;COB;17;0
CCD;H2;4;M;COB;18;0
CCD;H2;4;M;COB;19;0
CCD;H2;4;M;EHP2;0;0
CCD;H2;4;M;EHP2;1;0
CCD;H2;4;M;EHP2;2;0
CCD;H2;4;M;EHP2;3;0
CCD;H2;4;M;EHP2;4;0
CCD;H2;4;M;EHP2;5;0
CCD;H2;4;M;EHP2;6;0
CCD;H2;4;M;EHP2;7;0
CCD;H2;4;M;EHP2;8;0
CCD;H2;4;M;EHP2;9;0
CCD;H2;4;M;EHP2;10;0
CCD;H2;4;M;EHP2;11;0
CCD;H2;4;M;EHP2;12;0
CCD;H2;4;M;EHP2;13;0
CCD;H2;4;M;EHP2;14;0
CCD;H2;4;M;EHP2;15;0
CCD;H2;4;M;EHP2;16;0
CCD;H2;4;M;EHP2;17;0
CCD;H2;4;M;EHP2;18;0
CCD;H2;4;M;EHP2;19;0
CCD;H2;4;M;WB;0;0
CCD;H2;4;M;WB;1;0
CCD;H2;4;M;WB;2;0
CCD;H2;4;M;WB;3;0
CCD;H2;4;M;WB;4;0
CCD;H2;4;M;WB;5;0
CCD;H2;4;M;WB;6;0
CCD;H2;4;M;WB;7;0
CCD;H2;4;M;WB;8;0
CCD;H2;4;M;WB;9;0
CCD;H2;4;M;WB;10;0
CCD;H2;4;M;WB;11;0
CCD;H2;4;M;WB;12;0
CCD;H2;4;M;WB;13;0
CCD;H2;4;M;WB;14;0
CCD;H2;4;M;WB;15;0
CCD;H2;4;M;WB;16;0
CCD;H2;4;M;WB;17;0
CCD;H2;4;M;WB;18;0
CCD;H2;4;M;WB;19;0
CCD;H2;4;M;WPB;0;87
CCD;H2;4;M;WPB;1;87
CCD;H2;4;M;WPB;2;87
CCD;H2;4;M;WPB;3;87
CCD;H2;4;M;WPB;4;87
CCD;H2;4;M;WPB;5;87
CCD;H2;4;M;WPB;6;87
CCD;H2;4;M;WPB;7;87
CCD;H2;4;M;WPB;8;87
CCD;H2;4;M;WPB;9;87
CCD;H2;4;M;WPB;10;58
CCD;H2;4;M;WPB;11;58
CCD;H2;4;M;WPB;12;58
CCD;H2;4;M;WPB;13;58
CCD;H2;4;M;WPB;14;58
CCD;H2;4;M;WPB;15;0
CCD;H2;4;M;WPB;16;0
CCD;H2;4;M;WPB;17;0
CCD;H2;4;M;WPB;18;0
CCD;H2;4;M;WPB;19;0
CCD;H2;4;M;EHP;0;0
CCD;H2;4;M;EHP;1;0
CCD;H2;4;M;EHP;2;0
CCD;H2;4;M;EHP;3;0
CCD;H2;4;M;EHP;4;0
CCD;H2;4;M;EHP;5;0
CCD;H2;4;M;EHP;6;0
CCD;H2;4;M;EHP;7;0
CCD;H2;4;M;EHP;8;0
CCD;H2;4;M;EHP;9;0
CCD;H2;4;M;EHP;10;0
CCD;H2;4;M;EHP;11;0
CCD;H2;4;M;EHP;12;0
CCD;H2;4;M;EHP;13;0
CCD;H2;4;M;EHP;14;0
CCD;H2;4;M;EHP;15;0
CCD;H2;4;M;EHP;16;0
CCD;H2;4;M;EHP;17;0
CCD;H2;4;M;EHP;18;0
CCD;H2;4;M;EHP;19;0
CCD;H2;4;S;GB;0;498
CCD;H2;4;S;GB;1;498
CCD;H2;4;S;GB;2;498
CCD;H2;4;S;GB;3;498
CCD;H2;4;S;GB;4;498
CCD;H2;4;S;GB;5;622
CCD;H2;4;S;GB;6;622
CCD;H2;4;S;GB;7;622
CCD;H2;4;S;GB;8;622
CCD;H2;4;S;GB;9;622
CCD;H2;4;S;GB;10;622
CCD;H2;4;S;GB;11;622
CCD;H2;4;S;GB;12;622
CCD;H2;4;S;GB;13;622
CCD;H2;4;S;GB;14;622
CCD;H2;4;S;GB;15;747
CCD;H2;4;S;GB;16;747
CCD;H2;4;S;GB;17;747
CCD;H2;4;S;GB;18;747
CCD;H2;4;S;GB;19;747
CCD;H2;4;S;CGB;0;676
CCD;H2;4;S;CGB;1;676
CCD;H2;4;S;CGB;2;676
CCD;H2;4;S;CGB;3;676
CCD;H2;4;S;CGB;4;676
CCD;H2;4;S;CGB;5;473
CCD;H2;4;S;CGB;6;473
CCD;H2;4;S;CGB;7;473
CCD;H2;4;S;CGB;8;473
CCD;H2;4;S;CGB;9;473
CCD;H2;4;S;CGB;10;203
CCD;H2;4;S;CGB;11;203
CCD;H2;4;S;CGB;12;203
CCD;H2;4;S;CGB;13;203
CCD;H2;4;S;CGB;14;203
CCD;H2;4;S;CGB;15;0
CCD;H2;4;S;CGB;16;0
CCD;H2;4;S;CGB;17;0
CCD;H2;4;S;CGB;18;0
CCD;H2;4;S;CGB;19;0
CCD;H2;4;S;OB;0;18
CCD;H2;4;S;OB;1;18
CCD;H2;4;S;OB;2;18
CCD;H2;4;S;OB;3;18
CCD;H2;4;S;OB;4;18
CCD;H2;4;S;OB;5;18
CCD;H2;4;S;OB;6;18
CCD;H2;4;S;OB;7;18
CCD;H2;4;S;OB;8;18
CCD;H2;4;S;OB;9;18
CCD;H2;4;S;OB;10;55
CCD;H2;4;S;OB;11;55
CCD;H2;4;S;OB;12;55
CCD;H2;4;S;OB;13;55
CCD;H2;4;S;OB;14;55
CCD;H2;4;S;OB;15;274
CCD;H2;4;S;OB;16;274
CCD;H2;4;S;OB;17;274
CCD;H2;4;S;OB;18;274
CCD;H2;4;S;OB;19;274
CCD;H2;4;S;COB;0;0
CCD;H2;4;S;COB;1;0
CCD;H2;4;S;COB;2;0
CCD;H2;4;S;COB;3;0
CCD;H2;4;S;COB;4;0
CCD;H2;4;S;COB;5;0
CCD;H2;4;S;COB;6;0
CCD;H2;4;S;COB;7;0
CCD;H2;4;S;COB;8;0
CCD;H2;4;S;COB;9;0
CCD;H2;4;S;COB;10;0
CCD;H2;4;S;COB;11;0
CCD;H2;4;S;COB;12;0
CCD;H2;4;S;COB;13;0
CCD;H2;4;S;COB;14;0
CCD;H2;4;S;COB;15;0
CCD;H2;4;S;COB;16;0
CCD;H2;4;S;COB;17;0
CCD;H2;4;S;COB;18;0
CCD;H2;4;S;COB;19;0
CCD;H2;4;S;EHP2;0;0
CCD;H2;4;S;EHP2;1;0
CCD;H2;4;S;EHP2;2;0
CCD;H2;4;S;EHP2;3;0
CCD;H2;4;S;EHP2;4;0
CCD;H2;4;S;EHP2;5;0
CCD;H2;4;S;EHP2;6;0
CCD;H2;4;S;EHP2;7;0
CCD;H2;4;S;EHP2;8;0
CCD;H2;4;S;EHP2;9;0
CCD;H2;4;S;EHP2;10;0
CCD;H2;4;S;EHP2;11;0
CCD;H2;4;S;EHP2;12;0
CCD;H2;4;S;EHP2;13;0
CCD;H2;4;S;EHP2;14;0
CCD;H2;4;S;EHP2;15;0
CCD;H2;4;S;EHP2;16;0
CCD;H2;4;S;EHP2;17;0
CCD;H2;4;S;EHP2;18;0
CCD;H2;4;S;EHP2;19;0
CCD;H2;4;S;WB;0;0
CCD;H2;4;S;WB;1;0
CCD;H2;4;S;WB;2;0
CCD;H2;4;S;WB;3;0
CCD;H2;4;S;WB;4;0
CCD;H2;4;S;WB;5;0
CCD;H2;4;S;WB;6;0
CCD;H2;4;S;WB;7;0
CCD;H2;4;S;WB;8;0
CCD;H2;4;S;WB;9;0
CCD;H2;4;S;WB;10;0
CCD;H2;4;S;WB;11;0
CCD;H2;4;S;WB;12;0
CCD;H2;4;S;WB;13;0
CCD;H2;4;S;WB;14;0
CCD;H2;4;S;WB;15;0
CCD;H2;4;S;WB;16;0
CCD;H2;4;S;WB;17;0
CCD;H2;4;S;WB;18;0
CCD;H2;4;S;WB;19;0
CCD;H2;4;S;WPB;0;0
CCD;H2;4;S;WPB;1;0
CCD;H2;4;S;WPB;2;0
CCD;H2;4;S;WPB;3;0
CCD;H2;4;S;WPB;4;0
CCD;H2;4;S;WPB;5;0
CCD;H2;4;S;WPB;6;0
CCD;H2;4;S;WPB;7;0
CCD;H2;4;S;WPB;8;0
CCD;H2;4;S;WPB;9;0
CCD;H2;4;S;WPB;10;0
CCD;H2;4;S;WPB;11;0
CCD;H2;4;S;WPB;12;0
CCD;H2;4;S;WPB;13;0
CCD;H2;4;S;WPB;14;0
CCD;H2;4;S;WPB;15;0
CCD;H2;4;S;WPB;16;0
CCD;H2;4;S;WPB;17;0
CCD;H2;4;S;WPB;18;0
CCD;H2;4;S;WPB;19;0
CCD;H2;4;S;EHP;0;0
CCD;H2;4;S;EHP;1;0
CCD;H2;4;S;EHP;2;0
CCD;H2;4;S;EHP;3;0
CCD;H2;4;S;EHP;4;0
CCD;H2;4;S;EHP;5;0
CCD;H2;4;S;EHP;6;0
CCD;H2;4;S;EHP;7;0
CCD;H2;4;S;EHP;8;0
CCD;H2;4;S;EHP;9;0
CCD;H2;4;S;EHP;10;0
CCD;H2;4;S;EHP;11;0
CCD;H2;4;S;EHP;12;0
CCD;H2;4;S;EHP;13;0
CCD;H2;4;S;EHP;14;0
CCD;H2;4;S;EHP;15;0
CCD;H2;4;S;EHP;16;0
CCD;H2;4;S;EHP;17;0
CCD;H2;4;S;EHP;18;0
CCD;H2;4;S;EHP;19;0
CCD;H2;4;L;GB;0;480
CCD;H2;4;L;GB;1;480
CCD;H2;4;L;GB;2;480
CCD;H2;4;L;GB;3;480
CCD;H2;4;L;GB;4;480
CCD;H2;4;L;GB;5;600
CCD;H2;4;L;GB;6;600
CCD;H2;4;L;GB;7;600
CCD;H2;4;L;GB;8;600
CCD;H2;4;L;GB;9;600
CCD;H2;4;L;GB;10;600
CCD;H2;4;L;GB;11;600
CCD;H2;4;L;GB;12;600
CCD;H2;4;L;GB;13;600
CCD;H2;4;L;GB;14;600
CCD;H2;4;L;GB;15;720
CCD;H2;4;L;GB;16;720
CCD;H2;4;L;GB;17;720
CCD;H2;4;L;GB;18;720
CCD;H2;4;L;GB;19;720
CCD;H2;4;L;CGB;0;451
CCD;H2;4;L;CGB;1;451
CCD;H2;4;L;CGB;2;451
CCD;H2;4;L;CGB;3;451
CCD;H2;4;L;CGB;4;451
CCD;H2;4;L;CGB;5;315
CCD;H2;4;L;CGB;6;315
CCD;H2;4;L;CGB;7;315
CCD;H2;4;L;CGB;8;315
CCD;H2;4;L;CGB;9;315
CCD;H2;4;L;CGB;10;135
CCD;H2;4;L;CGB;11;135
CCD;H2;4;L;CGB;12;135
CCD;H2;4;L;CGB;13;135
CCD;H2;4;L;CGB;14;135
CCD;H2;4;L;CGB;15;0
CCD;H2;4;L;CGB;16;0
CCD;H2;4;L;CGB;17;0
CCD;H2;4;L;CGB;18;0
CCD;H2;4;L;CGB;19;0
CCD;H2;4;L;OB;0;18
CCD;H2;4;L;OB;1;18
CCD;H2;4;L;OB;2;18
CCD;H2;4;L;OB;3;18
CCD;H2;4;L;OB;4;18
CCD;H2;4;L;OB;5;18
CCD;H2;4;L;OB;6;18
CCD;H2;4;L;OB;7;18
CCD;H2;4;L;OB;8;18
CCD;H2;4;L;OB;9;18
CCD;H2;4;L;OB;10;55
CCD;H2;4;L;OB;11;55
CCD;H2;4;L;OB;12;55
CCD;H2;4;L;OB;13;55
CCD;H2;4;L;OB;14;55
CCD;H2;4;L;OB;15;274
CCD;H2;4;L;OB;16;274
CCD;H2;4;L;OB;17;274
CCD;H2;4;L;OB;18;274
CCD;H2;4;L;OB;19;274
CCD;H2;4;L;COB;0;0
CCD;H2;4;L;COB;1;0
CCD;H2;4;L;COB;2;0
CCD;H2;4;L;COB;3;0
CCD;H2;4;L;COB;4;0
CCD;H2;4;L;COB;5;0
CCD;H2;4;L;COB;6;0
CCD;H2;4;L;COB;7;0
CCD;H2;4;L;COB;8;0
CCD;H2;4;L;COB;9;0
CCD;H2;4;L;COB;10;0
CCD;H2;4;L;COB;11;0
CCD;H2;4;L;COB;12;0
CCD;H2;4;L;COB;13;0
CCD;H2;4;L;COB;14;0
CCD;H2;4;L;COB;15;0
CCD;H2;4;L;COB;16;0
CCD;H2;4;L;COB;17;0
CCD;H2;4;L;COB;18;0
CCD;H2;4;L;COB;19;0
CCD;H2;4;L;EHP2;0;0
CCD;H2;4;L;EHP2;1;0
CCD;H2;4;L;EHP2;2;0
CCD;H2;4;L;EHP2;3;0
CCD;H2;4;L;EHP2;4;0
CCD;H2;4;L;EHP2;5;0
CCD;H2;4;L;EHP2;6;0
CCD;H2;4;L;EHP2;7;0
CCD;H2;4;L;EHP2;8;0
CCD;H2;4;L;EHP2;9;0
CCD;H2;4;L;EHP2;10;0
CCD;H2;4;L;EHP2;11;0
